"name","game_id","provider"
Bonus Deuces Wild,49993,PLATIPUS
Book of Egypt,49994,PLATIPUS
Arabian Tales,49995,PLATIPUS
Book of Light,49996,PLATIPUS
Aztec Coins,49997,PLATIPUS
Aztec Temple,49998,PLATIPUS
Baccarat Mini,49999,PLATIPUS
Baccarat PRO,50000,PLATIPUS
Books of Giza,50019,PLATIPUS
Caishen's Gifts,50021,PLATIPUS
Catch the Leprechaun,50030,PLATIPUS
Chilli Fiesta,50031,PLATIPUS
Chinese Tigers,50032,PLATIPUS
Cinderella,50033,PLATIPUS
Cleo's Gold,50036,PLATIPUS
Crazy Jelly,50037,PLATIPUS
Crocoman,50038,PLATIPUS
Crystal Sevens,50039,PLATIPUS
Da Ji Da Li,50040,PLATIPUS
Diamond Hunt,50042,PLATIPUS
Xmas Avalanche,50044,PLATIPUS
Dragon's Element,50045,PLATIPUS
Dragon's Element Deluxe,50046,PLATIPUS
Wild Spin Deluxe,50047,PLATIPUS
Dynasty Warriors,50048,PLATIPUS
European Roulette,50049,PLATIPUS
Wild Spin,50050,PLATIPUS
Extra Gems,50051,PLATIPUS
Wild Justice,50052,PLATIPUS
Wild Crowns,50053,PLATIPUS
Fairy Forest,50054,PLATIPUS
Webby Heroes,50055,PLATIPUS
Fiery Planet,50056,PLATIPUS
Wealth of Wisdom,50057,PLATIPUS
Frozen Mirror,50058,PLATIPUS
Ways of the Gauls,50059,PLATIPUS
Un Dia de Muertos,50060,PLATIPUS
Fruit Boost,50061,PLATIPUS
Two Ways Royal,50062,PLATIPUS
Fruity Sevens,50063,PLATIPUS
Triple Dragon,50064,PLATIPUS
Great Ocean,50066,PLATIPUS
Guises of Dracula,50067,PLATIPUS
Hallowin,50068,PLATIPUS
Hawaiian Night,50069,PLATIPUS
"1 Reel Hawaiian Bliss",50071,SPINOMENAL
Gaze of Gold Mega Hold & Win,50073,SLOTEGRATOR
Coin Field 95,50075,SLOTEGRATOR
Jackpot Lab,50078,PLATIPUS
Jacks or Better,50079,PLATIPUS
The Big Score,50080,PLATIPUS
Jade Valley,50081,PLATIPUS
The Ancient Four,50082,PLATIPUS
Jewel Bang,50083,PLATIPUS
Texas Hold'em,50084,PLATIPUS
Joker Chase,50085,PLATIPUS
Santa's Bag,50086,PLATIPUS
Juicy Spins,50087,PLATIPUS
Sakura Wind,50088,PLATIPUS
Jungle Spin,50089,PLATIPUS
Safari Adventures,50090,PLATIPUS
Legend of Atlantis,50091,PLATIPUS
Royal Lotus,50092,PLATIPUS
Leprechaun's Coins,50093,PLATIPUS
Richy Witchy,50094,PLATIPUS
Rhino Mania,50095,PLATIPUS
Little Witchy,50096,PLATIPUS
Princess of Birds,50097,PLATIPUS
Power of Poseidon,50098,PLATIPUS
Lord of the Sun,50099,PLATIPUS
Power of Gods,50100,PLATIPUS
Love Is,50101,PLATIPUS
Posh Cats,50102,PLATIPUS
Lucky Cat,50103,PLATIPUS
Lucky Dolphin,50104,PLATIPUS
Pirate's Map,50105,PLATIPUS
Lucky Money,50106,PLATIPUS
Pirate's Legacy,50107,PLATIPUS
Magical Mirror,50108,PLATIPUS
Piedra del Sol,50109,PLATIPUS
Magical Wolf,50110,PLATIPUS
Pharaoh's Empire,50111,PLATIPUS
Mega Drago,50112,PLATIPUS
Might of Zeus,50113,PLATIPUS
Pearls of the Ocean,50114,PLATIPUS
Miss Gypsy,50115,PLATIPUS
Neon Classic,50116,PLATIPUS
Mistress of Amazon,50117,PLATIPUS
Monkey's Journey,50118,PLATIPUS
Athena's Glory - Story Of Arachne,50134,SPINOMENAL
"3 Buzzing Wilds",50135,PRAGMATIC_PLAY
Vending Machine,50137,HUB88
Mega Greatest Catch,50226,HUB88
London Tube,50234,EVOLUTION
"3 Pots Riches: Hold and Win",50235,PLAYSON
Bamboo Wilds,50236,SLOTEGRATOR
Juicy Win: Hold The Spin,50237,HUB88
Persian Jewels,50242,HUB88
Hyper Blitz Hold and Win,50246,HUB88
Fruit Fiesta 3-Reel,50345,HUB88
Fruit Fiesta 5-Line,50346,HUB88
Rock n' Reels,50348,SLOTEGRATOR
Wild Japan,50349,SLOTEGRATOR
Story Of Gaia,50350,SPINOMENAL
Golden Time Roulette,50352,SLOTEGRATOR
Alfredo's Summer,50353,SLOTEGRATOR
Giant Wild Goose Padoga,50426,ENDORPHINA
Book of Aladdin,50430,SLOTEGRATOR
Wild Gold Fish,50515,SPINOMENAL
Max Megaways 2,50516,HUB88
Wheel Big Winner Red Hot Spins,50517,HUB88
Sport Betting,50599,BETSY_GAMES
Lobster Bob's Crazy Crab Shack,50614,PRAGMATIC_PLAY
Wild Turkey Megaways,50617,EVOLUTION
Story Of Loki - Master Of Illusions,50619,SPINOMENAL
Fire Gnomes,50621,HUB88
Penalty Roulette  ,50623,HUB88
Thor Turbo Power,50627,PLATIPUS
Jungle Gold Megaways,50628,SLOTEGRATOR
Dragon Pot,50635,SLOTEGRATOR
Beast Band,50641,SLOTEGRATOR
FireFly Keno,50651,SLOTEGRATOR
Cotton Gang Affair,50757,EVOLUTION
"80s Spins",50758,EVOLUTION
Jelly Multihops,50759,EVOLUTION
Ali Baba's Luck,50760,EVOLUTION
Lord of the Seas,50834,ENDORPHINA
Mythical Creatures Of Greece,50835,SPINOMENAL
Fishin Fortunes,51000,SLOTEGRATOR
Starfire Fortunes Tophit,51006,SLOTEGRATOR
Big Catch Bass Fishing,51011,SLOTEGRATOR
Joker Lux,51018,SLOTEGRATOR
Jack and the Beanstalk Remastered,51021,EVOLUTION
Northern Temple Bonus Buy,51031,HUB88
Legend of Nezha,51038,SLOTEGRATOR
Lines,51055,HUB88
Coin Volcano,51293,BOOONGO
Cat Clans 2 - Mad Cats,51313,HUB88
Blood Bank Scratch,51315,SLOTEGRATOR
Safari Gems,51318,SLOTEGRATOR
Wanted WILDS,51320,SLOTEGRATOR
Wild Phoenix Rises,51323,SLOTEGRATOR
Basketball King Hold & Win,51326,SLOTEGRATOR
FP XXtreme Lighting Roulette,51335,EVOLUTION
Burning Bells 20 Dice,51587,SLOTEGRATOR
Sky Bounty,51602,PRAGMATIC_PLAY
Drop'EM,51607,HUB88
Super Golf Drive,51609,PGSOFT
Book Of Majestic King,51610,SPINOMENAL
Gold Tracker 7s,51612,SLOTEGRATOR
Monsters Unchained,51615,EVOLUTION
Andvari: The Magic Ring,51618,HUB88
Gold Tracker 7s,51620,HUB88
European Roulette,51750,SLOTEGRATOR
Branded Coin Vault 93,51973,SLOTEGRATOR
Coin Vault 97,51976,SLOTEGRATOR
Rat King,52071,HUB88
Bison Gold,52075,SLOTEGRATOR
"777 Heist 2 The Art Forger",52076,SLOTEGRATOR
Rainin' Money  96,52079,SLOTEGRATOR
Butterfly Charms,52081,SLOTEGRATOR
Bandits Bounty: Cash Pool,52083,SLOTEGRATOR
Dice Bonanza,52084,SLOTEGRATOR
Quest,52086,SLOTEGRATOR
Diamond Cascade,52125,PRAGMATIC_PLAY
"9 Masks of Fire King Millions",52128,HUB88
Majestic White Rhino,52129,SPINOMENAL
"9 Coins Extremely Light",52131,SLOTEGRATOR
Great Buffalo,52132,SLOTEGRATOR
Europe Transit,52279,HUB88
Blazing Bells 20 Dice,52321,SLOTEGRATOR
Blazing Bells 10,52350,SLOTEGRATOR
Legends Of Baseball,52408,HUB88
Coin Field 97,52473,SLOTEGRATOR
"101 Candies ",52575,EVOLUTION
Hello Kitty Kitty ,52577,EVOLUTION
Wolf Land: Hold and Win,52584,PLAYSON
Rocket Blast Megaways,52599,PRAGMATIC_PLAY
Wolf Fang - The Origins,52615,SPINOMENAL
Burning Sun Extremely Light,52624,SLOTEGRATOR
Hello Kitty Kitty,52625,EVOLUTION
Wilds from the Crypt,52629,HUB88
Luck & Magic,52633,SLOTEGRATOR
Para Dice 10,52777,SLOTEGRATOR
Genie's Bonanza,52781,SLOTEGRATOR
Leprechaun's Magic,52803,EVOLUTION
Super Payday,53179,SLOTEGRATOR
Champions Circuit,53182,SPINOMENAL
Bubbles,53185,SLOTEGRATOR
Ture Kult,53357,EVOLUTION
Brooklyn Bootleggers,53364,HUB88
Torii Tumble,53366,HUB88
Lucky Fruits and Diamonds,53368,SLOTEGRATOR
"6 in the Chamber",53384,SLOTEGRATOR
Forest Spirit,53396,BOOONGO
Bon Bomb Bonanza,53458,SLOTEGRATOR
Diamond Mine 2,53459,SLOTEGRATOR
Comic Craze,53520,SPINOMENAL
Big Bang Boom,53525,EVOLUTION
Fire’n’Frenzy 5,53528,SLOTEGRATOR
Bison Valley,53529,SLOTEGRATOR
American Roulette,53539,SLOTEGRATOR
American Roulette Mobile,53542,SLOTEGRATOR
"100 Burning Hot",53543,SLOTEGRATOR
"100 Bulky Fruits",53548,SLOTEGRATOR
Pub Kings,53694,PRAGMATIC_PLAY
Ronin Stackways,53711,HUB88
Lucky Porker,53714,HUB88
Queen Of The Forest - Night Whispers,53715,SPINOMENAL
Brazil Farm,53716,SLOTEGRATOR
Dog Heist Shift 'N' Win,53718,SLOTEGRATOR
Full Moon Magic,53720,SLOTEGRATOR
Fruit Salad 3-Reel,54314,HUB88
Story Of Love - Aphrodite's Spell,54315,SPINOMENAL
Steam Storm,54438,SLOTEGRATOR
Hot Magic,54439,SLOTEGRATOR
Tesoro Maya,54440,SLOTEGRATOR
Darts 180,54484,SLOTEGRATOR
Multi Hot Ways,54518,SLOTEGRATOR
Joker’s 4 Bonuses,54519,SLOTEGRATOR
Captain Shark,54668,SLOTEGRATOR
Slicer X,54672,SLOTEGRATOR
Tower X,54673,SLOTEGRATOR
"777 Electro Spin",54676,SPINOMENAL
Witches Tome,54677,SLOTEGRATOR
Gemstone Rush,54679,SLOTEGRATOR
Grand Melee,54681,SLOTEGRATOR
Black Horse,54686,SLOTEGRATOR
Beauty Fruity,54725,SLOTEGRATOR
Forge of Olympus,54868,PRAGMATIC_PLAY
Bounty Raid 2,54871,EVOLUTION
Piggy Bankers,54872,PRAGMATIC_PLAY
Europe Transit Bonus Buy ,54873,HUB88
Big Bounty Bill BoomBoom,54877,HUB88
Super 30 Stars,54881,SLOTEGRATOR
Lucky Joker 20 Extra Gifts,54884,SLOTEGRATOR
Aero,54887,SLOTEGRATOR
Lucky Clover Lady,55004,PGSOFT
Dice Million,55036,SLOTEGRATOR
Hot 777 Deluxe,55081,SLOTEGRATOR
Megaways Duel of the Dead BoomBoom,55322,HUB88
Coin Win: Hold The Spin ,55323,HUB88
Carnival Cat: Bonus Combo,55324,SLOTEGRATOR
Magic Keno,55338,SLOTEGRATOR
Story Of The Little Mermaid,55342,SPINOMENAL
Sizzling Blaze Deluxe,55348,SLOTEGRATOR
Ra's Golden Loot,55353,SPINOMENAL
Lucky Porker Bonus Buy,55441,HUB88
DJ Psyco,55444,EVOLUTION
Late-Night Win,55447,ENDORPHINA
Fishin' Pots of Gold: Gold Blitz,55455,HUB88
Green Chilli 2,55540,BOOONGO
 Falling Fossils,55571,HUB88
Break Da Bank Again 4Tune Reels,55573,HUB88
"27 Eternal Hot",55578,SLOTEGRATOR
True Kult,55588,EVOLUTION
Blazing Bells 20,55628,SLOTEGRATOR
Blazing Bells 40,55629,SLOTEGRATOR
Crown and Diamonds: Hold and Win,55721,PLAYSON
Le Bandit,55722,HUB88
Cashpot Kegs Megaways,55723,HUB88
Safari Sun,55724,HUB88
Mustang Trail,55725,PRAGMATIC_PLAY
Fruit Shop Frenzy,55733,EVOLUTION
Book Of Skulls - Uncharted Treasure,55734,SPINOMENAL
Savage Buffalo Spirit Megaways,55736,SLOTEGRATOR
Zeus’s Thunderbolt,55738,SLOTEGRATOR
Light of Ra,55742,SLOTEGRATOR
Goat Getter,55744,HUB88
Fruits Go Bananas,55836,SLOTEGRATOR
Big Dig Gold,55861,SLOTEGRATOR
Butterfly Lovers,55909,SLOTEGRATOR
The Pendragon Legend,55911,SLOTEGRATOR
Big Bass Hold & Spinner Megaways,55913,PRAGMATIC_PLAY
Trout's Treasure - Payday,55919,SPINOMENAL
Alien Fruits,55982,SLOTEGRATOR
Wild Cash,55983,SLOTEGRATOR
Lucky Reefs,55997,SLOTEGRATOR
Atomic Kittens,56001,SLOTEGRATOR
Thrill to Grill,56005,EVOLUTION
"15 Crystal Roses: A Tale of Love",56019,PLAY_N_GO
Book of Dead,56048,PLAY_N_GO
Legacy of Dead,56060,PLAY_N_GO
Tome of Madness,56065,PLAY_N_GO
Dawn of Egypt,56066,PLAY_N_GO
Golden Ticket,56067,PLAY_N_GO
*NSYNC POP,56069,PLAY_N_GO
Troll Hunters,56072,PLAY_N_GO
Troll Hunters 2,56075,PLAY_N_GO
Rise of Merlin,56076,PLAY_N_GO
Fire Joker,56077,PLAY_N_GO
Reactoonz,56078,PLAY_N_GO
Reactoonz 2,56080,PLAY_N_GO
BlackJack MH,56082,PLAY_N_GO
Single Deck BlackJack MH,56084,PLAY_N_GO
Rise of Olympus,56085,PLAY_N_GO
Casino Hold'em,56087,PLAY_N_GO
"3 Clown Monty",56088,PLAY_N_GO
Moon Princess 100,56089,PLAY_N_GO
"3-Hand Casino Hold'em",56093,PLAY_N_GO
"5x Magic",56094,PLAY_N_GO
Pimped,56098,PLAY_N_GO
Sea Hunter,56102,PLAY_N_GO
"7 Sins",56105,PLAY_N_GO
Ghost of Dead,56106,PLAY_N_GO
Gigantoonz,56107,PLAY_N_GO
Ace of Spades,56108,PLAY_N_GO
Agent Destiny,56109,PLAY_N_GO
Legacy of Egypt,56110,PLAY_N_GO
Energoonz,56111,PLAY_N_GO
Cat Wilde and the Doom of Dead,56112,PLAY_N_GO
Agent of Hearts,56113,PLAY_N_GO
Animal Madness,56120,PLAY_N_GO
Ankh of Anubis,56121,PLAY_N_GO
Annihilator,56122,PLAY_N_GO
Athena Ascending ,56124,PLAY_N_GO
Aztec Idols,56128,PLAY_N_GO
Aztec Warrior Princess,56133,PLAY_N_GO
ZZ Top Roadside Riches,56135,PLAY_N_GO
Xmas Magic,56142,PLAY_N_GO
Xmas Joker,56145,PLAY_N_GO
Wizard of Gems,56151,PLAY_N_GO
Win-A-Beest,56152,PLAY_N_GO
Wildhound Derby,56159,PLAY_N_GO
Wild Trigger,56160,PLAY_N_GO
Wild Rails,56161,PLAY_N_GO
Wild Melon,56166,PLAY_N_GO
Wild Frames,56168,PLAY_N_GO
Wild Falls,56169,PLAY_N_GO
Wild Falls 2,56170,PLAY_N_GO
Wild Blood,56176,PLAY_N_GO
Wild Blood 2,56178,PLAY_N_GO
Wild Bandolier,56180,PLAY_N_GO
Viking Runecraft Apocalypse,56181,PLAY_N_GO
Super Flip,56187,PLAY_N_GO
Baker's Treat,56188,PLAY_N_GO
Banana Rock,56189,PLAY_N_GO
Golden Ticket 2,56190,PLAY_N_GO
Battle Royal,56191,PLAY_N_GO
Coils of Cash,56192,PLAY_N_GO
The Sword and The Grail,56193,PLAY_N_GO
Scroll of Dead,56194,PLAY_N_GO
Beast of Wealth,56195,PLAY_N_GO
Cloud Quest,56196,PLAY_N_GO
Gold King,56198,PLAY_N_GO
Mega Don,56199,PLAY_N_GO
Beasts of Fire,56200,PLAY_N_GO
Testament,56201,PLAY_N_GO
Bell of Fortune,56202,PLAY_N_GO
Helloween,56203,PLAY_N_GO
Big Win 777,56204,PLAY_N_GO
Royal Masquerade,56205,PLAY_N_GO
Big Win Cat,56206,PLAY_N_GO
Leprechaun's Vault,56207,PLAY_N_GO
Cat Wilde and the Lost Chapter,56208,PLAY_N_GO
Raging Rex 2,56209,PLAY_N_GO
Lady of Fortune,56210,PLAY_N_GO
Black Mamba,56211,PLAY_N_GO
Iron Girl,56212,PLAY_N_GO
Wild North,56213,PLAY_N_GO
Viking Runecraft Bingo,56214,PLAY_N_GO
Viking Runecraft,56215,PLAY_N_GO
HammerFall,56216,PLAY_N_GO
Hotel Yeti-Way,56217,PLAY_N_GO
Blazin' Bullfrog,56218,PLAY_N_GO
"24k Dragon",56219,PLAY_N_GO
Merlin's Grimoire,56220,PLAY_N_GO
Saxon,56221,PLAY_N_GO
Blinged,56222,PLAY_N_GO
MULTIFRUIT 81,56223,PLAY_N_GO
Hooligan Hustle,56224,PLAY_N_GO
Fruit Bonanza,56226,PLAY_N_GO
FU ER DAI,56227,PLAY_N_GO
Boat Bonanza,56228,PLAY_N_GO
Crystal Sun,56229,PLAY_N_GO
Bugs Party,56232,PLAY_N_GO
Bull in a China Shop,56234,PLAY_N_GO
Ninja Fruits,56235,PLAY_N_GO
Game of Gladiators,56237,PLAY_N_GO
Game of Gladiators: Uprising,56239,PLAY_N_GO
New Year Riches,56242,PLAY_N_GO
Gates of Troy,56243,PLAY_N_GO
Naughty Nick's Book,56247,PLAY_N_GO
Gemix,56250,PLAY_N_GO
Gemix 2,56254,PLAY_N_GO
Myth,56257,PLAY_N_GO
Gerard’s Gambit,56258,PLAY_N_GO
Mystery Joker 6000,56259,PLAY_N_GO
Gift Shop,56264,PLAY_N_GO
Gold Trophy 2,56266,PLAY_N_GO
Gold Volcano,56269,PLAY_N_GO
Golden Caravan,56270,PLAY_N_GO
Tower Quest,56271,PLAY_N_GO
Bull in a Rodeo,56273,PLAY_N_GO
Candy Island Princess,56275,PLAY_N_GO
Candy Blitz,56279,PRAGMATIC_PLAY
Canine Carnage,56282,PLAY_N_GO
Elven Princesses: Crown Quest,56284,HUB88
Book Of Fairytale Beauties,56291,SPINOMENAL
Diamond Bounty 7s Hold and Win,56295,HUB88
Beach Invaders,56298,EVOLUTION
"100 Cats Mobile",56303,SLOTEGRATOR
Derby Wheel,56304,PLAY_N_GO
USA Flip,56322,PLAY_N_GO
Twisted Sister,56325,PLAY_N_GO
Thunder Screech,56331,PLAY_N_GO
The Wild Class,56333,PLAY_N_GO
The Shimmering Woods,56336,PLAY_N_GO
The Paying Piano Club,56337,PLAY_N_GO
The Last Sundown,56338,PLAY_N_GO
The Green Knight,56339,PLAY_N_GO
The Faces of Freya,56341,PLAY_N_GO
That's Rich,56342,PLAY_N_GO
Ternion,56343,PLAY_N_GO
Temple of Wealth ,56344,PLAY_N_GO
Tales of Asgard: Loki's Fortune,56346,PLAY_N_GO
Tales of Asgard: Freya's Wedding,56348,PLAY_N_GO
Tale of Kyubiko,56349,PLAY_N_GO
Sweet Alchemy Bingo,56350,PLAY_N_GO
Sweet Alchemy 2,56351,PLAY_N_GO
Sweet Alchemy,56353,PLAY_N_GO
Sweet 27,56354,PLAY_N_GO
Super Wheel,56355,PLAY_N_GO
Street Magic,56357,PLAY_N_GO
Sticky Joker,56358,PLAY_N_GO
Star Joker,56360,PLAY_N_GO
Spin Party,56361,PLAY_N_GO
Speed Cash,56362,PLAY_N_GO
Sparky&Shortz,56363,PLAY_N_GO
Sparky & Shortz Hidden Joules,56364,PLAY_N_GO
Space Race,56370,PLAY_N_GO
Golden Colts,56374,PLAY_N_GO
Golden Goal,56375,PLAY_N_GO
Golden Legend,56376,PLAY_N_GO
Golden Osiris,56378,PLAY_N_GO
Grim Muerto,56380,PLAY_N_GO
Gunslinger: Reloaded,56381,PLAY_N_GO
Captain Glum: Pirate Hunter,56382,PLAY_N_GO
Captain Xeno's Earth Adventure,56384,PLAY_N_GO
Cash of Command,56387,PLAY_N_GO
Cash Pump,56389,PLAY_N_GO
Cash Vandal,56390,PLAY_N_GO
Cash-a-Cabana,56391,PLAY_N_GO
Casino Stud Poker,56393,PLAY_N_GO
Cat Wilde in the Eclipse of the Sun God,56395,PLAY_N_GO
Cats and Cash,56396,PLAY_N_GO
Celebration of Wealth,56397,PLAY_N_GO
Mystery Joker,56400,PLAY_N_GO
Muerto en Mictlan,56401,PLAY_N_GO
Mount M,56402,PLAY_N_GO
Mötley Crüe,56403,PLAY_N_GO
Champions of Mithrune,56404,PLAY_N_GO
Moon Princess: Christmas Kingdom,56405,PLAY_N_GO
Charlie Chance,56406,PLAY_N_GO
Charlie Chance and the Curse of Cleopatra,56409,PLAY_N_GO
Charlie Chance in Hell to Pay,56410,PLAY_N_GO
Chinese New Year,56411,PLAY_N_GO
Happy Halloween,56412,PLAY_N_GO
Moon Princess Trinity,56413,PLAY_N_GO
Chronos Joker,56414,PLAY_N_GO
Highway Legends,56416,PLAY_N_GO
Mission Cash,56418,PLAY_N_GO
Miner Donkey Trouble,56419,PLAY_N_GO
Holiday Season,56423,PLAY_N_GO
Money Jar 2,56424,SLOTEGRATOR
Frog Space Program,56425,SLOTEGRATOR
Money Jar 2 Mobile,56426,SLOTEGRATOR
Clash of Camelot,56427,PLAY_N_GO
Colt Lightning,56429,PLAY_N_GO
Million Vegas,56430,SLOTEGRATOR
Contact,56431,PLAY_N_GO
Wild Cash Dice,56432,SLOTEGRATOR
Cops'n'Robbers,56434,PLAY_N_GO
Wild Cash Dice Mobile,56435,SLOTEGRATOR
Sweet Candy Cash 95,56436,SLOTEGRATOR
Count Jokula,56437,PLAY_N_GO
Coywolf Cash,56439,PLAY_N_GO
Craps,56440,PLAY_N_GO
"81 Crystal Fruits",56441,SLOTEGRATOR
Moon Princess,56443,PLAY_N_GO
Deuces Wild MH,56444,PLAY_N_GO
Hot Slot: 777 Cash Out Extremely Light,56445,SLOTEGRATOR
Diamond Vortex,56448,PLAY_N_GO
Dio,56449,PLAY_N_GO
Diamonds of the Realm,56450,PLAY_N_GO
Disco Diamonds,56451,PLAY_N_GO
Divine Showdown,56452,PLAY_N_GO
Double Exposure BlackJack MH,56458,PLAY_N_GO
Doom of Egypt,56461,PLAY_N_GO
Demon,56475,PLAY_N_GO
Def Leppard: Hysteria,56479,PLAY_N_GO
Alice Cooper and the Tome of Madness,56482,PLAY_N_GO
Snakebite,56483,PLAY_N_GO
Slashimi,56484,PLAY_N_GO
Sizzling Spins,56485,PLAY_N_GO
Dr. Toonz,56486,PLAY_N_GO
Sisters of the Sun,56488,PLAY_N_GO
Dragon Maiden,56489,PLAY_N_GO
Dragon Ship,56490,PLAY_N_GO
Easter Eggs,56491,PLAY_N_GO
Enchanted Crystals,56492,PLAY_N_GO
Enchanted Meadow,56493,PLAY_N_GO
European BlackJack MH,56494,PLAY_N_GO
European Roulette Pro,56495,PLAY_N_GO
Eye of Atum,56496,PLAY_N_GO
Fire Joker Freeze,56497,PLAY_N_GO
Feline Fury,56498,PLAY_N_GO
Fat Frankies,56499,PLAY_N_GO
Eye of the Kraken,56500,PLAY_N_GO
Fire Toad,56501,PLAY_N_GO
Shamrock Miner,56502,PLAY_N_GO
Firefly Frenzy,56503,PLAY_N_GO
Scroll of Seth,56504,PLAY_N_GO
Flying Pigs,56505,PLAY_N_GO
Forge of Fortunes,56506,PLAY_N_GO
Samba Carnival,56507,PLAY_N_GO
Sails of Gold,56512,PLAY_N_GO
Safari of Wealth,56514,PLAY_N_GO
Forge of Gems,56519,PLAY_N_GO
Fortune Rewind,56520,PLAY_N_GO
Fortune Teller,56521,PLAY_N_GO
Fortunes of Ali Baba,56522,PLAY_N_GO
Sabaton,56525,PLAY_N_GO
Rotiki,56526,PLAY_N_GO
Ronin's Honour,56527,PLAY_N_GO
Rocco Gallo,56528,PLAY_N_GO
Rise of Olympus 100,56545,PLAY_N_GO
Rise of Gods: Reckoning,56547,PLAY_N_GO
Rise of Dead,56548,PLAY_N_GO
Rise of Athena,56550,PLAY_N_GO
Ring of Odin,56551,PLAY_N_GO
Riddle Reels: A Case of Riches,56553,PLAY_N_GO
Riches of Robin,56554,PLAY_N_GO
Riches of RA,56555,PLAY_N_GO
Rich Wilde and the Wandering City,56556,PLAY_N_GO
Rich Wilde and the Amulet of Dead,56562,PLAY_N_GO
Rich Wilde & The Shield of Athena,56565,PLAY_N_GO
Rascal Riches,56566,PLAY_N_GO
Rally 4 Riches,56568,PLAY_N_GO
Rainforest Magic Bingo,56571,PLAY_N_GO
Rainforest Magic,56572,PLAY_N_GO
Raging Rex,56574,PLAY_N_GO
Rage to Riches,56575,PLAY_N_GO
Rabbit Hole Riches - Court of Hearts,56576,PLAY_N_GO
Rabbit Hole Riches,56578,PLAY_N_GO
Queen's Day Tilt,56580,PLAY_N_GO
Fox Mayhem,56581,PLAY_N_GO
Puebla Parade,56585,PLAY_N_GO
Prosperity Palace,56587,PLAY_N_GO
Prissy Princess,56592,PLAY_N_GO
Prism of Gems,56593,PLAY_N_GO
Free Reelin' Joker,56597,PLAY_N_GO
Planet Fortune,56605,PLAY_N_GO
Free Reelin' Joker 1000,56606,PLAY_N_GO
Frozen Gems,56607,PLAY_N_GO
Octopus Treasure,56608,PLAY_N_GO
Odin: Protector of Realms,56609,PLAY_N_GO
Pilgrim of Dead,56610,PLAY_N_GO
Pack & Cash,56611,PLAY_N_GO
Pandora’s Box of Evil ,56612,PLAY_N_GO
Pearl Lagoon,56613,PLAY_N_GO
Pearls of India,56614,PLAY_N_GO
Piggy Bank Farm,56615,PLAY_N_GO
Photo Safari,56616,PLAY_N_GO
Phoenix Reborn,56618,PLAY_N_GO
Perfect Gems,56619,PLAY_N_GO
Speed Baccarat 10,56705,EVOLUTION
Merry Xmas,56715,PLAY_N_GO
Mermaid's Diamond,56716,PLAY_N_GO
Merlin: Journey of Flame,56717,PLAY_N_GO
Merlin and the Ice Queen Morgana ,56718,PLAY_N_GO
Matsuri,56719,PLAY_N_GO
Mahjong 88,56720,PLAY_N_GO
Madame Ink,56721,PLAY_N_GO
Lucky Diamonds,56722,PLAY_N_GO
Luchamigos,56723,PLAY_N_GO
Love Joker,56729,PLAY_N_GO
Lordi Reel Monsters,56730,PLAY_N_GO
Lord Merlin and The Lady of The Lake,56731,PLAY_N_GO
Cyclops Smash,56732,PRAGMATIC_PLAY
Story Of Jarptitsa,56739,SPINOMENAL
WHEEL,56742,HUB88
WHEEL 92,56743,HUB88
WHEEL 94,56744,HUB88
Asgardian Fire,56745,HUB88
April Fury and the Chamber of Scarabs,56749,SLOTEGRATOR
Rise of Atlantis 2,56795,SLOTEGRATOR
Leprechaun Goes Wild,56798,PLAY_N_GO
Leprechaun goes to Hell,56799,PLAY_N_GO
Leprechaun goes Egypt,56800,PLAY_N_GO
Legion Gold,56802,PLAY_N_GO
Legend of the Ice Dragon,56803,PLAY_N_GO
Legacy of Inca,56804,PLAY_N_GO
Joker Poker MH,56805,PLAY_N_GO
Wish Granted,56806,SLOTEGRATOR
KISS REELS OF ROCK,56811,PLAY_N_GO
King's Mask,56812,PLAY_N_GO
Jolly Roger 2,56813,PLAY_N_GO
Jolly Roger,56814,PLAY_N_GO
Jacks or Better MH,56815,PLAY_N_GO
Jewel Box,56816,PLAY_N_GO
Jade Magician,56817,PLAY_N_GO
Jackpot Poker,56818,PLAY_N_GO
Irish Gold,56819,PLAY_N_GO
Invading Vegas,56821,PLAY_N_GO
Inferno Star,56822,PLAY_N_GO
Inferno Joker,56823,PLAY_N_GO
Imperial Opera,56824,PLAY_N_GO
Immortails of Egypt,56825,PLAY_N_GO
Idol of Fortune,56826,PLAY_N_GO
Ice Joker,56830,PLAY_N_GO
Hugo's Adventure,56831,PLAY_N_GO
Hugo Goal,56833,PLAY_N_GO
Hugo Carts,56835,PLAY_N_GO
Hugo 2,56837,PLAY_N_GO
Hugo,56838,PLAY_N_GO
House of Doom 2: The Crypt,56839,PLAY_N_GO
House of Doom,56840,PLAY_N_GO
The Crypt,56842,HUB88
The Crypt,56843,EVOLUTION
Joker Split,56850,HUB88
El Dorado Ritual,56851,SLOTEGRATOR
Argonauts,56852,ENDORPHINA
Little Farm,56853,BOOONGO
Honey Rush,56894,PLAY_N_GO
Holiday Spirits,56895,PLAY_N_GO
Cat Wilde and the Pyramids of Dead,56917,PLAY_N_GO
"1 Reel - Fruits Craze",56919,SPINOMENAL
"9 Coins Grand Diamond Edition",56922,SLOTEGRATOR
Gus Goes Fishin,56923,SLOTEGRATOR
Rugby Penny Roller,56924,HUB88
Slots of Money,56928,HUB88
Keno,56970,PLAY_N_GO
